sequenceID	locus_numeric_id	ehbv-element-stem	host_species	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus	target_version	target_name	scaffold	orientation	extract_start	extract_end	sequence_length	locus_name	virus_genus	subject_start	subject_end	query_start	query_end	align_len	bitscore	identity	evalue_num	evalue_exp	gap_openings	mismatches
ehbv-avi.49.24-Melopsittacus_undulatus	49	ehbv-avi.49.24	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556610	-	10642997	10643476	480	avi.49-psittaciformes	Avihepadnavirus	2	137	70	480	137	209	74.453	1.41	71	1	0
ehbv-avi.49.25-Pionus_senilis	49	ehbv-avi.49.25	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01067777.1	-	96909105	96909518	414	avi.49-psittaciformes	Avihepadnavirus	10	138	28	414	129	209	79.07	5.92	72	0	0
ehbv-avi.49.26-Pionus_senilis	49	ehbv-avi.49.26	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01256372.1	+	50	532	483	avi.49-psittaciformes	Avihepadnavirus	4	138	79	483	135	208	78.519	1.53	71	0	0
ehbv-avi.49.27-Amazona_vittata	49	ehbv-avi.49.27	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB237619.1	-	21213	21584	372	avi.49-psittaciformes	Avihepadnavirus	15	138	1	372	124	189	78.226	1.5	64	0	0
ehbv-avi.49.28-Amazona_vittata	49	ehbv-avi.49.28	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB278478.1	+	8684	8977	294	avi.49-psittaciformes	Avihepadnavirus	25	123	1	294	99	169	85.859	6.51	57	1	0
ehbv-avi.49.29-Amazona_vittata	49	ehbv-avi.49.29	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB256955.1	+	735	1121	387	avi.49-psittaciformes	Avihepadnavirus	2	106	70	387	106	168	78.302	3.05	56	1	0
ehbv-avi.49.30-Amazona_vittata	49	ehbv-avi.49.30	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB275909.1	-	26650	26880	231	avi.49-psittaciformes	Avihepadnavirus	147	223	1	231	77	123	79.221	1.47	39	0	0
ehbv-avi.49.31-Pionus_senilis	49	ehbv-avi.49.31	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01369433.1	+	173	379	207	avi.49-psittaciformes	Avihepadnavirus	25	94	1	207	70	118	87.143	1.65	37	1	0
ehbv-avi.49.32-Amazona_vittata	49	ehbv-avi.49.32	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB258402.1	-	24884	25198	315	avi.49-psittaciformes	Avihepadnavirus	12	113	1	306	102	117	61.765	1.37	36	0	0
ehbv-avi.49.33-Ara_macao	49	ehbv-avi.49.33	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	AOUJ01284558.1	-	2268	2489	222	avi.49-psittaciformes	Avihepadnavirus	138	211	1	222	74	117	75.676	5.21	37	0	0
ehbv-avi.49.34-Psittacula_krameri	49	ehbv-avi.49.34	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01000600.1	-	141491	141706	216	avi.49-psittaciformes	Avihepadnavirus	2	72	4	216	71	112	77.465	2.06	35	0	0
ehbv-avi.49.35-Melopsittacus_undulatus	49	ehbv-avi.49.35	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_1.fa	JH556491	-	5117715	5117933	219	avi.49-psittaciformes	Avihepadnavirus	139	211	1	219	73	112	76.712	2.19	35	0	0
ehbv-avi.49.36-Agapornis_roseicollis	49	ehbv-avi.49.36	Agapornis_roseicollis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01018971.1	-	20606	21016	411	avi.49-psittaciformes	Avihepadnavirus	2	125	16	402	131	112	47.328	5.66	34	4	0
ehbv-avi.49.37-Psittacula_krameri	49	ehbv-avi.49.37	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01000158.1	-	1187475	1187675	201	avi.49-psittaciformes	Avihepadnavirus	2	67	1	201	67	109	79.104	3.86	34	1	0
ehbv-avi.49.38-Psittacula_krameri	49	ehbv-avi.49.38	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01000892.1	+	355935	356144	210	avi.49-psittaciformes	Avihepadnavirus	138	211	1	210	74	107	71.622	3.81	33	1	0
ehbv-avi.49.39-Amazona_vittata	49	ehbv-avi.49.39	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	AOCU01134977.1	-	183	377	195	avi.49-psittaciformes	Avihepadnavirus	147	211	1	195	65	106	81.538	5.78	33	0	0
ehbv-avi.49.40-Amazona_aestiva	49	ehbv-avi.49.40	Amazona_aestiva	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01003033.1	-	252240	252434	195	avi.49-psittaciformes	Avihepadnavirus	147	211	1	195	65	103	76.923	5.25	32	0	0
ehbv-avi.49.41-Ara_macao	49	ehbv-avi.49.41	Ara_macao	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	KE029857.1	-	14118	14300	183	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	102	81.356	2.04	31	0	0
ehbv-avi.49.42-Guaruba_guarouba	49	ehbv-avi.49.42	Guaruba_guarouba	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Guaruba	ASM1180009v1	GCA_011800095.1_ASM1180009v1_genomic.fna	JAABOC010006378.1	-	269612013	269612195	183	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	99.8	79.661	1.53	30	0	0
ehbv-avi.49.43-Psittacula_krameri	49	ehbv-avi.49.43	Psittacula_krameri	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	NFZL01001959.1	+	139308	139529	222	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	96.7	77.966	4.26	29	0	0
ehbv-avi.49.44-Amazona_aestiva	49	ehbv-avi.49.44	Amazona_aestiva	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002113.1	-	590627	590803	177	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	95.5	77.966	7.35	29	0	0
ehbv-avi.49.45-Melopsittacus_undulatus	49	ehbv-avi.49.45	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556604	-	11028486	11028665	180	avi.49-psittaciformes	Avihepadnavirus	139	198	1	180	60	95.1	80	1.04	28	0	0
ehbv-avi.49.46-Pionus_senilis	49	ehbv-avi.49.46	Pionus_senilis	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Pionus	ASM1176272v1	GCA_011762725.1_ASM1176272v1_genomic.fna	WURU01343961.1	+	225	401	177	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	93.6	76.271	3.4	28	0	0
ehbv-avi.49.47-Amazona_vittata	49	ehbv-avi.49.47	Amazona_vittata	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona	AV1	GCA_000332375.1_AV1_genomic.fna	KB273802.1	-	16584	16760	177	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	92.8	74.576	8.45	28	0	0
ehbv-avi.49.48-Melopsittacus_undulatus	49	ehbv-avi.49.48	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556611	-	603214	603396	183	avi.49-psittaciformes	Avihepadnavirus	147	205	1	177	59	92	74.576	1.88	27	0	0
ehbv-avi.52-Melopsittacus_undulatus	52	ehbv-avi.52	Melopsittacus_undulatus	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus	goldenpath_melUnd1	melUnd1.fa_2.fa	JH556606	-	4254093	4254797	705	avi.52-melopsittacus	Avihepadnavirus	1	235	1	705	235	479	100	5.17	177	0	0
ehbv-avi.53-Picoides_pubescens	53	ehbv-avi.53	Picoides_pubescens	Aves	Neognathae	Neoaves	Inopaves	Coraciimorphae	Piciformes	Picidae	Picoides	bgi_2011-10-28	Picoides_pubescens.scaf.noBacterial.fa	scaffold209	+	4154980	4156056	1077	avi.53-picoides	Avihepadnavirus	10	338	31	1077	349	499	88.252	0	1	3	0
ehbv-avi.54-Corapipo_altera	54	ehbv-avi.54	Corapipo_altera	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Pipridae	Corapipo	ASM394572v1	GCF_003945725.1_ASM394572v1_genomic.fna	NW_020884874.1	-	22310928	22311445	518	avi.54-corapipo	Avihepadnavirus	1	95	1	285	95	153	83.158	7.37	68	0	0
ehbv-herpeto.1-Crotalus_horridus	1	ehbv-herpeto.1	Crotalus_horridus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus	v1	GCA_001625485.1_ASM162548v1_genomic.fna	LVCR01004636.1	-	33365	35745	2381	herpeto.1-serpentes	Herpetohepadnavirus	87	319	1665	2381	244	362	82.377	1.35	118	5	0
ehbv-herpeto.1-Vipera_berus	1	ehbv-herpeto.1	Vipera_berus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Vipera	Vber.be_1.0	GCA_000800605.1_Vber.be_1.0_genomic.fna	KN638773.1	-	73251	75629	2379	herpeto.1-serpentes	Herpetohepadnavirus	108	319	1747	2379	223	272	73.543	1.26	84	6	0
ehbv-herpeto.1-Protobothrops_mucrosquamatus	1	ehbv-herpeto.1	Protobothrops_mucrosquamatus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Protobothrops	P.Mucros_1.0	103944_ref_P.Mucros_1.0_chrUn.fa	gi|1002152146|ref|NW_015386765.1|	-	254348	256755	2408	herpeto.1-serpentes	Herpetohepadnavirus	194	319	2007	2408	136	216	88.971	1.95	107	3	0
ehbv-herpeto.1-Crotalus_viridis	1	ehbv-herpeto.1	Crotalus_viridis	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus	CroVir2.0	GCA_003400415.1_CroVir2.0_genomic.fna	PDHV01001288.1	-	180384	182738	2355	herpeto.1-serpentes	Herpetohepadnavirus	345	460	22	330	117	189	82.051	6.89	93	2	0
ehbv-herpeto.1-Pantherophis_guttatus	1	ehbv-herpeto.1	Pantherophis_guttatus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Pantherophis	PanGut1.0	GCA_001185365.1_PanGut1.0_genomic.fna	JTLQ01017996.1	+	77	1914	1838	herpeto.1-serpentes	Herpetohepadnavirus	93	319	1173	1838	229	188	54.585	6.97	55	4	0
ehbv-herpeto.1-Crotalus_mitchellii_pyrrhus	1	ehbv-herpeto.1	Crotalus_mitchellii_pyrrhus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus	CrotMitch1.0	GCA_000737285.1_CrotMitch1.0_genomic.fna	JPMF01092737.1	+	3453	5792	2340	herpeto.1-serpentes	Herpetohepadnavirus	345	460	7	315	117	184	80.342	2.14	90	2	0
ehbv-herpeto.1-Protobothrops_flavoviridis	1	ehbv-herpeto.1	Protobothrops_flavoviridis	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Protobothrops	GCA_003402635.1_HabAm_1.0	GCA_003402635.1_HabAm_1.0_genomic.fna	BFFQ01001608.1	+	258580	259449	870	herpeto.1-serpentes	Herpetohepadnavirus	345	460	7	315	117	181	77.778	1.54	80	2	0
ehbv-herpeto.1-Pantherophis_guttatus	1	ehbv-herpeto.1	Pantherophis_guttatus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Pantherophis	PanGut1.0	GCA_001185365.1_PanGut1.0_genomic.fna	JTLQ01436631.1	+	1106	1742	637	herpeto.1-serpentes	Herpetohepadnavirus	320	425	1	318	106	176	80.189	1.15	72	0	0
ehbv-herpeto.1-Ptyas_mucosa	1	ehbv-herpeto.1	Ptyas_mucosa	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	Squamata	Colubridae	Ptyas	Pmuc_v1.0	GCA_012654045.1_UNIGE_Pmuc_v1.0_genomic.fna	WNWU01000003.1	+	12958751	12961849	3099	herpeto.1-serpentes	Herpetohepadnavirus	320	430	1	333	111	166	72.973	1.09	69	0	0
ehbv-herpeto.1-Thamnophis_elegans	1	ehbv-herpeto.1	Thamnophis_elegans	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Thamnophis	rThaEle1.pri	GCF_009769535.1_rThaEle1.pri_genomic.fna	NC_045548.1	+	16965507	16968238	2732	herpeto.1-serpentes	Herpetohepadnavirus	200	319	2364	2732	128	159	74.219	9.78	61	4	0
ehbv-herpeto.1-Thamnophis_sirtalis	1	ehbv-herpeto.1	Thamnophis_sirtalis	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Thamnophis	6	35019_ref_Thamnophis_sirtalis-6.0_chrUn.fa	gi|923476242|ref|NW_013657892.1|	-	889338	892069	2732	herpeto.1-serpentes	Herpetohepadnavirus	197	319	2355	2732	131	148	75.573	1.1	60	4	0
ehbv-herpeto.1-Laticauda_laticaudata	1	ehbv-herpeto.1	Laticauda_laticaudata	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Laticauda	1	GCA_004320025.1_latLat_1.0_genomic.fna	BHFT01039020.1	+	78	729	652	herpeto.1-serpentes	Herpetohepadnavirus	358	469	64	405	114	142	60.526	5.49	42	2	0
ehbv-herpeto.1-Pseudonaja_textilis	1	ehbv-herpeto.1	Pseudonaja_textilis	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Pseudonaja	EBS10Xv	8673_ref_EBS10Xv2-PRI_chrUn.fa	ref|NW_020769319.1|	-	18317127	18318003	877	herpeto.1-serpentes	Herpetohepadnavirus	360	534	82	603	177	142	49.718	9.88	42	4	0
ehbv-herpeto.1-Hydrophis_cyanocinctus	1	ehbv-herpeto.1	Hydrophis_cyanocinctus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	RSAE01250249.1	+	12480	12836	357	herpeto.1-serpentes	Herpetohepadnavirus	320	436	1	357	121	131	61.983	1.22	39	3	0
ehbv-herpeto.1-Hydrophis_melanocephalus	1	ehbv-herpeto.1	Hydrophis_melanocephalus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis	1	GCA_004320005.1_hydMel_1.0_genomic.fna	BHFS01019939.1	-	55	411	357	herpeto.1-serpentes	Herpetohepadnavirus	320	436	1	357	121	131	61.983	1.22	39	3	0
ehbv-herpeto.1-Emydocephalus_ijimae	1	ehbv-herpeto.1	Emydocephalus_ijimae	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Emydocephalus	1	GCA_004319985.1_emyIji_1.0_genomic.fna	BHEV01010334.1	+	5056	5373	318	herpeto.1-serpentes	Herpetohepadnavirus	360	436	70	303	78	112	67.949	9.98	33	1	0
ehbv-herpeto.1-Hydrophis_cyanocinctus	1	ehbv-herpeto.1	Hydrophis_cyanocinctus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	RSAE01514564.1	-	2609	3303	695	herpeto.1-serpentes	Herpetohepadnavirus	443	534	1	276	93	109	66.667	3.88	30	2	0
ehbv-herpeto.1-Emydocephalus_ijimae	1	ehbv-herpeto.1	Emydocephalus_ijimae	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Emydocephalus	1	GCA_004319985.1_emyIji_1.0_genomic.fna	BHEV01010334.1	+	11432	11950	519	herpeto.1-serpentes	Herpetohepadnavirus	443	534	1	276	93	109	65.591	1.22	30	2	0
ehbv-herpeto.1-Hydrophis_melanocephalus	1	ehbv-herpeto.1	Hydrophis_melanocephalus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis	1	GCA_004320005.1_hydMel_1.0_genomic.fna	BHFS01054855.1	-	2651	3345	695	herpeto.1-serpentes	Herpetohepadnavirus	443	534	1	276	93	109	66.667	3.88	30	2	0
ehbv-herpeto.2-Hydrophis_cyanocinctus	2	ehbv-herpeto.2	Hydrophis_cyanocinctus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	RSAE01415353.1	+	1	1926	1926	herpeto.2-serpentes	Herpetohepadnavirus	2	631	1	1926	657	848	71.233	0	1	11	0
ehbv-herpeto.2-Hydrophis_melanocephalus	2	ehbv-herpeto.2	Hydrophis_melanocephalus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis	1	GCA_004320005.1_hydMel_1.0_genomic.fna	BHFS01108533.1	-	1897	3764	1868	herpeto.2-serpentes	Herpetohepadnavirus	56	624	177	1868	571	830	77.408	0	1	7	0
ehbv-herpeto.2-Notechis_scutatus	2	ehbv-herpeto.2	Notechis_scutatus	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Notechis	TS10Xv2-PR	GCF_900518725.1_TS10Xv2-PRI_genomic.fna	NW_020716693.1	+	4148493	4150417	1925	herpeto.2-serpentes	Herpetohepadnavirus	1	392	52	1203	392	740	93.112	0	1	2	0
ehbv-herpeto.2-Laticauda_laticaudata	2	ehbv-herpeto.2	Laticauda_laticaudata	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Laticauda	1	GCA_004320025.1_latLat_1.0_genomic.fna	BHFT01045618.1	-	42765	44428	1664	herpeto.2-serpentes	Herpetohepadnavirus	1	344	193	1221	344	639	92.151	0	1	1	0
ehbv-herpeto.2-Emydocephalus_ijimae	2	ehbv-herpeto.2	Emydocephalus_ijimae	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Emydocephalus	1	GCA_004319985.1_emyIji_1.0_genomic.fna	BHEV01015904.1	+	12389	14264	1876	herpeto.2-serpentes	Herpetohepadnavirus	77	423	240	1259	347	566	84.15	0	1	1	0
ehbv-herpeto.2-Pseudonaja_textilis	2	ehbv-herpeto.2	Pseudonaja_textilis	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Pseudonaja	EBS10Xv	8673_ref_EBS10Xv2-PRI_chrUn.fa	ref|NW_020769399.1|	-	1562924	1564844	1921	herpeto.2-serpentes	Herpetohepadnavirus	2	247	43	777	246	488	97.154	0	1	1	0
ehbv-herpeto.2-Ophiophagus_hannah	2	ehbv-herpeto.2	Ophiophagus_hannah	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Ophiophagus	OphHan1.0	GCA_000516915.1_OphHan1.0_genomic.fna	AZIM01007891.1	+	23562	24333	772	herpeto.2-serpentes	Herpetohepadnavirus	1	105	461	772	105	194	92.381	2.15	60	1	0
ehbv-herpeto.3-Gavialis_gangeticus	3	ehbv-herpeto.3	Gavialis_gangeticus	Reptiles	Unclassified	Crocodylia	NULL	NULL	NULL	Gavialidae	Gavialis	ggan_v0.2	ggan_v0.2.fa	scaffold519	+	36463	38786	2324	herpeto.3-crocodilia	Herpetohepadnavirus	19	532	383	1924	528	624	67.614	0	1	11	0
ehbv-herpeto.3-Crocodylus_porosus	3	ehbv-herpeto.3	Crocodylus_porosus	Reptiles	Unclassified	Crocodylia	NULL	NULL	NULL	Crocodylidae	Crocodylus	crocgenomes_sub2	croc_sub2.assembly.fasta	scaffold-3301	-	292412	294736	2325	herpeto.3-crocodilia	Herpetohepadnavirus	456	661	1696	2310	206	417	100	0	1	1	0
ehbv-herpeto.3-Carettochelys_insculpta	3	ehbv-herpeto.3	Carettochelys_insculpta	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Carettochelyidae	Carettochelys	1	GCA_007922185.1_Carettochelys_insculpta-1.0_genomic.fna	ML683772.1	+	6874116	6874340	225	herpeto.3-crocodilia	Herpetohepadnavirus	34	55	7	72	22	27.7	50	0.002	1	0	0
ehbv-herpeto.4-Crocodylus_porosus	4	ehbv-herpeto.4	Crocodylus_porosus	Reptiles	Unclassified	Crocodylia	NULL	NULL	NULL	Crocodylidae	Crocodylus	crocgenomes_sub2	croc_sub2.assembly.fasta	scaffold-658	+	166538	167936	1399	herpeto.4-crocodilia	Herpetohepadnavirus	124	468	371	1396	345	650	100	0	1	3	0
ehbv-herpeto.5-Terrapene_mexicana_triunguis	5	ehbv-herpeto.5	Terrapene_mexicana_triunguis	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Emydidae	Terrapene	T_m_triunguis-1.0	GCA_002925995.1_T_m_triunguis-1.0_genomic.fna	PRFB01002295.1	-	351590	352097	508	herpeto.5-testudines	Herpetohepadnavirus	1	62	323	508	62	124	98.387	2.92	40	0	0
ehbv-herpeto.5-Chrysemys_picta	5	ehbv-herpeto.5	Chrysemys_picta	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Emydidae	Chrysemys	goldenpath_chrPic1_2011	chrPic1.fa	JH584871	+	2085735	2086292	558	herpeto.5-testudines	Herpetohepadnavirus	1	62	373	558	62	123	98.387	1.09	39	0	0
ehbv-herpeto.5-Actinemys_marmorata	5	ehbv-herpeto.5	Actinemys_marmorata	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Emydidae	Actinemys	Amar_v1	GCA_009430475.1_Amar_v1_genomic.fna	ML756179.1	-	20223857	20224364	508	herpeto.5-testudines	Herpetohepadnavirus	1	62	323	508	62	120	96.774	1.17	38	0	0
ehbv-herpeto.5-Chelydra_serpentina	5	ehbv-herpeto.5	Chelydra_serpentina	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Chelydridae	Chelydra	1	GCA_007922165.1_Chelydra_serpentina-1.0_genomic.fna	ML689130.1	-	12209083	12209587	505	herpeto.5-testudines	Herpetohepadnavirus	1	62	320	505	62	117	91.935	9.47	38	0	0
ehbv-herpeto.5-Platysternon_megacephalum	5	ehbv-herpeto.5	Platysternon_megacephalum	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Platysternidae	Platysternon	ASM394214v1	GCA_003942145.1_ASM394214v1_genomic.fna	QXTE01000132.1	+	3401484	3402035	552	herpeto.5-testudines	Herpetohepadnavirus	2	62	370	552	61	114	93.443	2.37	36	0	0
ehbv-herpeto.5-Chelonia_mydas	5	ehbv-herpeto.5	Chelonia_mydas	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Cheloniidae	Chelonia	CheMyd_1.0	8469_ref_CheMyd_1.0_chrUn.fa	gi|588870076|ref|NW_006625410.1|	+	1905702	1906262	561	herpeto.5-testudines	Herpetohepadnavirus	1	61	379	561	61	104	83.607	2.02	32	0	0
ehbv-herpeto.5-Cuora_amboinensis	5	ehbv-herpeto.5	Cuora_amboinensis	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Geoemydidae	Cuora	Cuora_amboinensis-1.0	GCA_004028625.1_Cuora_amboinensis-1.0_genomic.fna	ML138711.1	+	12185975	12186503	529	herpeto.5-testudines	Herpetohepadnavirus	12	62	377	529	51	101	96.078	3.66	31	0	0
ehbv-herpeto.5-Dermochelys_coriacea	5	ehbv-herpeto.5	Dermochelys_coriacea	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Dermochelyidae	Dermochelys	GSC_toitle_1.0	GCA_006547105.1_GSC_toitle_1.0_genomic.fna	ML640236.1	-	44685	45178	494	herpeto.5-testudines	Herpetohepadnavirus	1	61	312	494	61	100	81.967	3.91	31	0	0
ehbv-herpeto.5-Dermatemys_mawii	5	ehbv-herpeto.5	Dermatemys_mawii	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Dermatemydidae	Dermatemys	1	GCA_007922305.1_Dermatemys_mawii-1.0_genomic.fna	ML677351.1	-	9315733	9317178	1446	herpeto.5-testudines	Herpetohepadnavirus	1	60	1267	1446	60	99	81.667	6.26	28	0	0
ehbv-herpeto.5-Chelonoidis_abingdonii	5	ehbv-herpeto.5	Chelonoidis_abingdonii	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Testudinidae	Chelonoidis	ASM359739v1	GCA_003597395.1_ASM359739v1_genomic.fna	PKMU01003733.1	+	173685	174171	487	herpeto.5-testudines	Herpetohepadnavirus	12	62	335	487	51	95.1	92.157	5.23	29	0	0
ehbv-herpeto.5-Gopherus_evgoodei	5	ehbv-herpeto.5	Gopherus_evgoodei	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Testudinidae	Gopherus	GopEvg1_v1	GCA_007399415.1_rGopEvg1_v1.p_genomic.fna	CM017296.1	-	184021772	184022555	784	herpeto.5-testudines	Herpetohepadnavirus	12	62	632	784	51	92	88.235	1.2	26	0	0
ehbv-herpeto.5-Gopherus_agassizii	5	ehbv-herpeto.5	Gopherus_agassizii	Reptiles	Unclassified	Testudines	NULL	NULL	NULL	Testudinidae	Gopherus	ASM289641v1	GCA_002896415.1_ASM289641v1_genomic.fna	PPEB01000308.1	+	564781	565564	784	herpeto.5-testudines	Herpetohepadnavirus	12	62	632	784	51	92	88.235	1.2	26	0	0
